Date;Close;;;;;;
04/01/2022;591.15;;;;;;
03/01/2022;597.37;;;;;;
31/12/2021;602.44;;;;;;
30/12/2021;612.09;;;;;;
29/12/2021;610.54;;;;;;
28/12/2021;610.71;;;;;;
27/12/2021;613.12;;;;;;
23/12/2021;614.09;;;;;;
22/12/2021;614.24;;;;;;
21/12/2021;604.92;;;;;;
20/12/2021;593.74;;;;;;
17/12/2021;586.73;;;;;;
16/12/2021;591.06;;;;;;
15/12/2021;605.04;;;;;;
14/12/2021;597.99;;;;;;
13/12/2021;604.56;;;;;;
10/12/2021;611.66;;;;;;
09/12/2021;611.00;;;;;;
08/12/2021;628.08;;;;;;
07/12/2021;625.58;;;;;;
06/12/2021;612.69;;;;;;
03/12/2021;602.13;;;;;;
02/12/2021;616.47;;;;;;
01/12/2021;617.77;;;;;;
30/11/2021;641.90;;;;;;
29/11/2021;663.84;;;;;;
26/11/2021;665.64;;;;;;
24/11/2021;658.29;;;;;;
23/11/2021;654.06;;;;;;
22/11/2021;659.20;;;;;;
19/11/2021;678.80;;;;;;
18/11/2021;682.02;;;;;;
17/11/2021;691.69;;;;;;
16/11/2021;687.40;;;;;;
15/11/2021;679.33;;;;;;
12/11/2021;682.61;;;;;;
11/11/2021;657.58;;;;;;
10/11/2021;646.91;;;;;;
09/11/2021;655.99;;;;;;
08/11/2021;651.45;;;;;;
05/11/2021;645.72;;;;;;
04/11/2021;668.40;;;;;;
03/11/2021;688.29;;;;;;
02/11/2021;677.72;;;;;;
01/11/2021;681.17;;;;;;
29/10/2021;690.31;;;;;;
28/10/2021;674.05;;;;;;
27/10/2021;662.92;;;;;;
26/10/2021;668.52;;;;;;
25/10/2021;671.66;;;;;;
22/10/2021;664.78;;;;;;
21/10/2021;653.16;;;;;;
20/10/2021;625.14;;;;;;
19/10/2021;639.00;;;;;;
18/10/2021;637.97;;;;;;
15/10/2021;628.29;;;;;;
14/10/2021;633.80;;;;;;
13/10/2021;629.76;;;;;;
12/10/2021;624.94;;;;;;
11/10/2021;627.04;;;;;;
08/10/2021;632.66;;;;;;
07/10/2021;631.85;;;;;;
06/10/2021;639.10;;;;;;
05/10/2021;634.81;;;;;;
04/10/2021;603.35;;;;;;
01/10/2021;613.15;;;;;;
30/09/2021;610.34;;;;;;
29/09/2021;599.06;;;;;;
28/09/2021;583.85;;;;;;
27/09/2021;592.64;;;;;;
24/09/2021;592.39;;;;;;
23/09/2021;593.26;;;;;;
22/09/2021;590.65;;;;;;
21/09/2021;573.14;;;;;;
20/09/2021;575.43;;;;;;
17/09/2021;589.35;;;;;;
16/09/2021;586.50;;;;;;
15/09/2021;582.87;;;;;;
14/09/2021;577.76;;;;;;
13/09/2021;589.29;;;;;;
10/09/2021;598.72;;;;;;
09/09/2021;597.54;;;;;;
08/09/2021;606.05;;;;;;
07/09/2021;606.71;;;;;;
03/09/2021;590.53;;;;;;
02/09/2021;588.55;;;;;;
01/09/2021;582.07;;;;;;
31/08/2021;569.19;;;;;;
30/08/2021;566.18;;;;;;
27/08/2021;558.92;;;;;;
26/08/2021;550.12;;;;;;
25/08/2021;547.58;;;;;;
24/08/2021;553.41;;;;;;
23/08/2021;553.33;;;;;;
20/08/2021;546.88;;;;;;
19/08/2021;543.71;;;;;;
18/08/2021;521.87;;;;;;
17/08/2021;518.91;;;;;;
16/08/2021;517.92;;;;;;
13/08/2021;515.92;;;;;;
12/08/2021;510.72;;;;;;
11/08/2021;512.40;;;;;;
10/08/2021;515.84;;;;;;
09/08/2021;519.97;;;;;;
06/08/2021;520.55;;;;;;
05/08/2021;524.89;;;;;;
04/08/2021;517.35;;;;;;
03/08/2021;510.82;;;;;;
02/08/2021;515.15;;;;;;
30/07/2021;517.57;;;;;;
29/07/2021;514.25;;;;;;
28/07/2021;519.30;;;;;;
27/07/2021;518.91;;;;;;
26/07/2021;516.49;;;;;;
23/07/2021;515.41;;;;;;
22/07/2021;511.77;;;;;;
21/07/2021;513.63;;;;;;
20/07/2021;531.05;;;;;;
19/07/2021;532.28;;;;;;
16/07/2021;530.31;;;;;;
15/07/2021;542.95;;;;;;
14/07/2021;547.95;;;;;;
13/07/2021;540.68;;;;;;
12/07/2021;537.31;;;;;;
09/07/2021;535.98;;;;;;
08/07/2021;530.76;;;;;;
07/07/2021;535.96;;;;;;
06/07/2021;541.64;;;;;;
02/07/2021;533.98;;;;;;
01/07/2021;533.54;;;;;;
30/06/2021;528.21;;;;;;
29/06/2021;533.50;;;;;;
28/06/2021;533.03;;;;;;
25/06/2021;527.07;;;;;;
24/06/2021;518.06;;;;;;
23/06/2021;512.74;;;;;;
22/06/2021;508.82;;;;;;
21/06/2021;497.00;;;;;;
18/06/2021;500.77;;;;;;
17/06/2021;498.34;;;;;;
16/06/2021;492.41;;;;;;
15/06/2021;491.90;;;;;;
14/06/2021;499.89;;;;;;
11/06/2021;488.77;;;;;;
10/06/2021;487.27;;;;;;
09/06/2021;485.81;;;;;;
08/06/2021;492.39;;;;;;
07/06/2021;494.66;;;;;;
04/06/2021;494.74;;;;;;
03/06/2021;489.43;;;;;;
02/06/2021;499.24;;;;;;
01/06/2021;499.08;;;;;;
28/05/2021;502.81;;;;;;
27/05/2021;503.86;;;;;;
26/05/2021;502.36;;;;;;
25/05/2021;501.34;;;;;;
24/05/2021;502.90;;;;;;
21/05/2021;497.89;;;;;;
20/05/2021;501.67;;;;;;
19/05/2021;487.70;;;;;;
18/05/2021;486.28;;;;;;
17/05/2021;488.94;;;;;;
14/05/2021;493.37;;;;;;
13/05/2021;486.66;;;;;;
12/05/2021;484.98;;;;;;
11/05/2021;495.08;;;;;;
10/05/2021;486.69;;;;;;
07/05/2021;503.84;;;;;;
06/05/2021;499.55;;;;;;
05/05/2021;496.08;;;;;;
04/05/2021;503.18;;;;;;
03/05/2021;509.11;;;;;;
30/04/2021;513.47;;;;;;
29/04/2021;509.00;;;;;;
28/04/2021;506.52;;;;;;
27/04/2021;505.55;;;;;;
26/04/2021;510.30;;;;;;
23/04/2021;505.55;;;;;;
22/04/2021;508.78;;;;;;
21/04/2021;508.90;;;;;;
20/04/2021;549.57;;;;;;
19/04/2021;554.44;;;;;;
16/04/2021;546.54;;;;;;
15/04/2021;549.22;;;;;;
14/04/2021;540.02;;;;;;
13/04/2021;553.73;;;;;;
12/04/2021;552.78;;;;;;
09/04/2021;555.31;;;;;;
08/04/2021;554.58;;;;;;
07/04/2021;546.99;;;;;;
06/04/2021;544.53;;;;;;
05/04/2021;540.67;;;;;;
01/04/2021;539.42;;;;;;
31/03/2021;521.66;;;;;;
30/03/2021;513.39;;;;;;
29/03/2021;513.95;;;;;;
26/03/2021;508.05;;;;;;
25/03/2021;502.86;;;;;;
24/03/2021;520.81;;;;;;
23/03/2021;535.09;;;;;;
22/03/2021;523.11;;;;;;
19/03/2021;512.18;;;;;;
18/03/2021;504.79;;;;;;
17/03/2021;524.44;;;;;;
16/03/2021;524.03;;;;;;
15/03/2021;520.25;;;;;;
12/03/2021;518.02;;;;;;
11/03/2021;523.06;;;;;;
10/03/2021;504.54;;;;;;
09/03/2021;506.44;;;;;;
08/03/2021;493.33;;;;;;
05/03/2021;516.39;;;;;;
04/03/2021;511.29;;;;;;
03/03/2021;520.70;;;;;;
02/03/2021;547.82;;;;;;
01/03/2021;550.64;;;;;;
26/02/2021;538.85;;;;;;
25/02/2021;546.70;;;;;;
24/02/2021;553.41;;;;;;
23/02/2021;546.15;;;;;;
22/02/2021;533.78;;;;;;
19/02/2021;540.22;;;;;;
18/02/2021;548.22;;;;;;
17/02/2021;551.34;;;;;;
16/02/2021;557.28;;;;;;
12/02/2021;556.52;;;;;;
11/02/2021;557.59;;;;;;
10/02/2021;563.59;;;;;;
09/02/2021;559.07;;;;;;
08/02/2021;547.92;;;;;;
05/02/2021;550.79;;;;;;
04/02/2021;552.16;;;;;;
03/02/2021;539.45;;;;;;
02/02/2021;548.16;;;;;;
01/02/2021;539.04;;;;;;
29/01/2021;532.39;;;;;;
28/01/2021;538.60;;;;;;
27/01/2021;523.28;;;;;;
26/01/2021;561.93;;;;;;
25/01/2021;556.78;;;;;;
22/01/2021;565.17;;;;;;
21/01/2021;579.84;;;;;;
20/01/2021;586.34;;;;;;
19/01/2021;501.77;;;;;;
15/01/2021;497.98;;;;;;
14/01/2021;500.86;;;;;;
13/01/2021;507.79;;;;;;
12/01/2021;494.25;;;;;;
11/01/2021;499.10;;;;;;
08/01/2021;510.40;;;;;;
07/01/2021;508.89;;;;;;
06/01/2021;500.49;;;;;;
05/01/2021;520.80;;;;;;
04/01/2021;522.86;;;;;;
31/12/2020;540.73;;;;;;
30/12/2020;524.59;;;;;;
29/12/2020;530.87;;;;;;
28/12/2020;519.12;;;;;;
24/12/2020;513.97;;;;;;
23/12/2020;514.48;;;;;;
22/12/2020;527.33;;;;;;
21/12/2020;528.91;;;;;;
18/12/2020;534.45;;;;;;
17/12/2020;532.90;;;;;;
16/12/2020;524.83;;;;;;
15/12/2020;519.78;;;;;;
14/12/2020;522.42;;;;;;
11/12/2020;503.22;;;;;;
10/12/2020;501.09;;;;;;
09/12/2020;493.60;;;;;;
08/12/2020;512.66;;;;;;
07/12/2020;515.78;;;;;;
04/12/2020;498.31;;;;;;
03/12/2020;497.52;;;;;;
02/12/2020;503.38;;;;;;
01/12/2020;504.58;;;;;;
30/11/2020;490.70;;;;;;
27/11/2020;491.36;;;;;;
25/11/2020;485.00;;;;;;
24/11/2020;482.88;;;;;;
23/11/2020;476.62;;;;;;
20/11/2020;488.24;;;;;;
19/11/2020;484.67;;;;;;
18/11/2020;481.79;;;;;;
17/11/2020;480.63;;;;;;
16/11/2020;479.10;;;;;;
13/11/2020;482.84;;;;;;
12/11/2020;486.77;;;;;;
11/11/2020;490.76;;;;;;
10/11/2020;480.24;;;;;;
09/11/2020;470.50;;;;;;
06/11/2020;514.73;;;;;;
05/11/2020;513.76;;;;;;
04/11/2020;496.95;;;;;;
03/11/2020;487.22;;;;;;
02/11/2020;484.12;;;;;;
30/10/2020;475.74;;;;;;
29/10/2020;504.21;;;;;;
28/10/2020;486.24;;;;;;
27/10/2020;488.93;;;;;;
26/10/2020;488.24;;;;;;
23/10/2020;488.28;;;;;;
22/10/2020;485.23;;;;;;
21/10/2020;489.05;;;;;;
20/10/2020;525.42;;;;;;
19/10/2020;530.72;;;;;;
16/10/2020;530.79;;;;;;
15/10/2020;541.94;;;;;;
14/10/2020;541.45;;;;;;
13/10/2020;554.09;;;;;;
12/10/2020;539.81;;;;;;
09/10/2020;539.44;;;;;;
08/10/2020;531.79;;;;;;
07/10/2020;534.66;;;;;;
06/10/2020;505.87;;;;;;
05/10/2020;520.65;;;;;;
02/10/2020;503.06;;;;;;
01/10/2020;527.51;;;;;;
30/09/2020;500.03;;;;;;
29/09/2020;493.48;;;;;;
28/09/2020;490.65;;;;;;
25/09/2020;482.88;;;;;;
24/09/2020;473.08;;;;;;
23/09/2020;470.61;;;;;;
22/09/2020;491.17;;;;;;
21/09/2020;487.35;;;;;;
18/09/2020;469.96;;;;;;
17/09/2020;470.20;;;;;;
16/09/2020;483.86;;;;;;
15/09/2020;495.99;;;;;;
14/09/2020;476.26;;;;;;
11/09/2020;482.03;;;;;;
10/09/2020;480.67;;;;;;
09/09/2020;500.19;;;;;;
08/09/2020;507.02;;;;;;
04/09/2020;516.05;;;;;;
03/09/2020;525.75;;;;;;
02/09/2020;552.84;;;;;;
01/09/2020;556.55;;;;;;
31/08/2020;529.56;;;;;;
28/08/2020;523.89;;;;;;
27/08/2020;526.27;;;;;;
26/08/2020;547.53;;;;;;
25/08/2020;490.58;;;;;;
24/08/2020;488.81;;;;;;
21/08/2020;492.31;;;;;;
20/08/2020;497.90;;;;;;
19/08/2020;484.53;;;;;;
18/08/2020;491.87;;;;;;
17/08/2020;482.35;;;;;;
14/08/2020;482.68;;;;;;
13/08/2020;481.33;;;;;;
12/08/2020;475.47;;;;;;
11/08/2020;466.93;;;;;;
10/08/2020;483.38;;;;;;
07/08/2020;494.73;;;;;;
06/08/2020;509.08;;;;;;
05/08/2020;502.11;;;;;;
04/08/2020;509.64;;;;;;
03/08/2020;498.62;;;;;;
31/07/2020;488.88;;;;;;
30/07/2020;485.80;;;;;;
29/07/2020;484.48;;;;;;
28/07/2020;488.51;;;;;;
27/07/2020;495.65;;;;;;
24/07/2020;480.45;;;;;;
23/07/2020;477.58;;;;;;
22/07/2020;489.82;;;;;;
21/07/2020;490.10;;;;;;
20/07/2020;502.41;;;;;;
17/07/2020;492.99;;;;;;
16/07/2020;527.39;;;;;;
15/07/2020;523.26;;;;;;
14/07/2020;524.88;;;;;;
13/07/2020;525.50;;;;;;
10/07/2020;548.73;;;;;;
09/07/2020;507.76;;;;;;
08/07/2020;502.78;;;;;;
07/07/2020;493.16;;;;;;
06/07/2020;493.81;;;;;;
02/07/2020;476.89;;;;;;
01/07/2020;485.64;;;;;;
30/06/2020;455.04;;;;;;
29/06/2020;447.24;;;;;;
26/06/2020;443.40;;;;;;
25/06/2020;465.91;;;;;;
24/06/2020;457.85;;;;;;
23/06/2020;466.26;;;;;;
22/06/2020;468.04;;;;;;
19/06/2020;453.72;;;;;;
18/06/2020;449.87;;;;;;
17/06/2020;447.77;;;;;;
16/06/2020;436.13;;;;;;
15/06/2020;425.50;;;;;;
12/06/2020;418.07;;;;;;
11/06/2020;425.56;;;;;;
10/06/2020;434.48;;;;;;
09/06/2020;434.05;;;;;;
08/06/2020;419.49;;;;;;
05/06/2020;419.60;;;;;;
04/06/2020;414.33;;;;;;
03/06/2020;421.97;;;;;;
02/06/2020;427.31;;;;;;
01/06/2020;425.92;;;;;;
29/05/2020;419.73;;;;;;
28/05/2020;413.44;;;;;;
27/05/2020;419.89;;;;;;
26/05/2020;414.77;;;;;;
22/05/2020;429.32;;;;;;
21/05/2020;436.25;;;;;;
20/05/2020;447.67;;;;;;
19/05/2020;451.04;;;;;;
18/05/2020;452.58;;;;;;
15/05/2020;454.19;;;;;;
14/05/2020;441.95;;;;;;
13/05/2020;438.27;;;;;;
12/05/2020;431.82;;;;;;
11/05/2020;440.52;;;;;;
08/05/2020;435.55;;;;;;
07/05/2020;436.53;;;;;;
06/05/2020;434.26;;;;;;
05/05/2020;424.68;;;;;;
04/05/2020;428.15;;;;;;
01/05/2020;415.27;;;;;;
30/04/2020;419.85;;;;;;
29/04/2020;411.89;;;;;;
28/04/2020;403.83;;;;;;
27/04/2020;421.38;;;;;;
24/04/2020;424.99;;;;;;
23/04/2020;426.70;;;;;;
22/04/2020;421.42;;;;;;
21/04/2020;433.83;;;;;;
20/04/2020;437.49;;;;;;
17/04/2020;422.96;;;;;;
16/04/2020;439.17;;;;;;
15/04/2020;426.75;;;;;;
14/04/2020;413.55;;;;;;
13/04/2020;396.72;;;;;;
09/04/2020;370.72;;;;;;
08/04/2020;371.12;;;;;;
07/04/2020;372.28;;;;;;
06/04/2020;379.96;;;;;;
03/04/2020;361.76;;;;;;
02/04/2020;370.08;;;;;;
01/04/2020;364.08;;;;;;
31/03/2020;375.50;;;;;;
30/03/2020;370.96;;;;;;
27/03/2020;357.12;;;;;;
26/03/2020;362.99;;;;;;
25/03/2020;342.39;;;;;;
24/03/2020;357.32;;;;;;
23/03/2020;360.27;;;;;;
20/03/2020;332.83;;;;;;
19/03/2020;332.03;;;;;;
18/03/2020;315.47;;;;;;
17/03/2020;319.75;;;;;;
16/03/2020;298.84;;;;;;
13/03/2020;336.29;;;;;;
12/03/2020;315.25;;;;;;
11/03/2020;349.92;;;;;;
10/03/2020;364.13;;;;;;
09/03/2020;346.49;;;;;;
06/03/2020;368.97;;;;;;
05/03/2020;372.78;;;;;;
04/03/2020;383.79;;;;;;
03/03/2020;368.77;;;;;;
02/03/2020;381.05;;;;;;
28/02/2020;369.03;;;;;;
27/02/2020;371.71;;;;;;
26/02/2020;379.24;;;;;;
25/02/2020;360.09;;;;;;
24/02/2020;368.70;;;;;;
21/02/2020;380.07;;;;;;
20/02/2020;386.00;;;;;;
19/02/2020;386.19;;;;;;
18/02/2020;387.78;;;;;;
14/02/2020;380.40;;;;;;
13/02/2020;381.40;;;;;;
12/02/2020;380.01;;;;;;
11/02/2020;373.69;;;;;;
10/02/2020;371.07;;;;;;
07/02/2020;366.77;;;;;;
06/02/2020;366.95;;;;;;
05/02/2020;369.67;;;;;;
04/02/2020;369.01;;;;;;
03/02/2020;358.00;;;;;;
31/01/2020;345.09;;;;;;
30/01/2020;347.74;;;;;;
29/01/2020;343.16;;;;;;
28/01/2020;348.52;;;;;;
27/01/2020;342.88;;;;;;
24/01/2020;353.16;;;;;;
23/01/2020;349.60;;;;;;
22/01/2020;326.00;;;;;;
21/01/2020;338.11;;;;;;
17/01/2020;339.67;;;;;;
16/01/2020;338.62;;;;;;
15/01/2020;339.07;;;;;;
14/01/2020;338.69;;;;;;
13/01/2020;338.92;;;;;;
10/01/2020;329.05;;;;;;
09/01/2020;335.66;;;;;;
08/01/2020;339.26;;;;;;
07/01/2020;330.75;;;;;;
06/01/2020;335.83;;;;;;
03/01/2020;325.90;;;;;;
02/01/2020;329.81;;;;;;
31/12/2019;323.57;;;;;;
30/12/2019;323.31;;;;;;
27/12/2019;329.09;;;;;;
26/12/2019;332.63;;;;;;
24/12/2019;333.20;;;;;;
23/12/2019;333.10;;;;;;
20/12/2019;336.90;;;;;;
19/12/2019;332.22;;;;;;
18/12/2019;320.80;;;;;;
17/12/2019;315.48;;;;;;
16/12/2019;304.21;;;;;;
13/12/2019;298.50;;;;;;
12/12/2019;298.44;;;;;;
11/12/2019;298.93;;;;;;
10/12/2019;293.12;;;;;;
09/12/2019;302.50;;;;;;
06/12/2019;307.35;;;;;;
05/12/2019;302.86;;;;;;
04/12/2019;304.32;;;;;;
03/12/2019;306.16;;;;;;
02/12/2019;309.99;;;;;;
29/11/2019;314.66;;;;;;
27/11/2019;315.93;;;;;;
26/11/2019;312.49;;;;;;
25/11/2019;315.55;;;;;;
22/11/2019;310.48;;;;;;
21/11/2019;311.69;;;;;;
20/11/2019;305.16;;;;;;
19/11/2019;302.60;;;;;;
18/11/2019;302.57;;;;;;
15/11/2019;295.03;;;;;;
14/11/2019;289.62;;;;;;
13/11/2019;283.11;;;;;;
12/11/2019;292.01;;;;;;
11/11/2019;294.18;;;;;;
08/11/2019;291.57;;;;;;
07/11/2019;289.57;;;;;;
06/11/2019;288.59;;;;;;
05/11/2019;288.03;;;;;;
04/11/2019;292.86;;;;;;
01/11/2019;286.81;;;;;;
31/10/2019;287.41;;;;;;
30/10/2019;291.45;;;;;;
29/10/2019;281.21;;;;;;
28/10/2019;281.86;;;;;;
25/10/2019;276.82;;;;;;
24/10/2019;271.50;;;;;;
23/10/2019;271.27;;;;;;
22/10/2019;266.69;;;;;;
21/10/2019;278.05;;;;;;
18/10/2019;275.30;;;;;;
17/10/2019;293.35;;;;;;
16/10/2019;286.28;;;;;;
15/10/2019;284.25;;;;;;
14/10/2019;285.53;;;;;;
11/10/2019;282.93;;;;;;
10/10/2019;280.48;;;;;;
09/10/2019;267.53;;;;;;
08/10/2019;270.72;;;;;;
07/10/2019;274.46;;;;;;
04/10/2019;272.79;;;;;;
03/10/2019;268.15;;;;;;
02/10/2019;268.03;;;;;;
01/10/2019;269.58;;;;;;
30/09/2019;267.62;;;;;;
27/09/2019;263.08;;;;;;
26/09/2019;263.31;;;;;;
25/09/2019;264.75;;;;;;
24/09/2019;254.59;;;;;;
23/09/2019;265.92;;;;;;
20/09/2019;270.75;;;;;;
19/09/2019;286.60;;;;;;
18/09/2019;291.56;;;;;;
17/09/2019;298.60;;;;;;
16/09/2019;294.29;;;;;;
13/09/2019;294.15;;;;;;
12/09/2019;288.86;;;;;;
11/09/2019;288.27;;;;;;
10/09/2019;287.99;;;;;;
09/09/2019;294.34;;;;;;
06/09/2019;290.17;;;;;;
05/09/2019;293.25;;;;;;
04/09/2019;291.52;;;;;;
03/09/2019;289.29;;;;;;
30/08/2019;293.75;;;;;;
29/08/2019;296.78;;;;;;
28/08/2019;291.77;;;;;;
27/08/2019;291.03;;;;;;
26/08/2019;294.98;;;;;;
23/08/2019;291.44;;;;;;
22/08/2019;296.93;;;;;;
21/08/2019;297.81;;;;;;
20/08/2019;298.99;;;;;;
19/08/2019;309.38;;;;;;
16/08/2019;302.80;;;;;;
15/08/2019;295.76;;;;;;
14/08/2019;299.11;;;;;;
13/08/2019;312.28;;;;;;
12/08/2019;310.83;;;;;;
09/08/2019;308.93;;;;;;
08/08/2019;315.90;;;;;;
07/08/2019;304.29;;;;;;
06/08/2019;310.10;;;;;;
05/08/2019;307.63;;;;;;
02/08/2019;318.83;;;;;;
01/08/2019;319.50;;;;;;
31/07/2019;322.99;;;;;;
30/07/2019;325.93;;;;;;
29/07/2019;332.70;;;;;;
26/07/2019;335.78;;;;;;
25/07/2019;326.46;;;;;;
24/07/2019;317.94;;;;;;
23/07/2019;307.30;;;;;;
22/07/2019;310.62;;;;;;
19/07/2019;315.10;;;;;;
18/07/2019;325.21;;;;;;
17/07/2019;362.44;;;;;;
16/07/2019;365.99;;;;;;
15/07/2019;366.60;;;;;;
12/07/2019;373.25;;;;;;
11/07/2019;379.50;;;;;;
10/07/2019;381.00;;;;;;
09/07/2019;379.93;;;;;;
08/07/2019;376.16;;;;;;
05/07/2019;380.55;;;;;;
03/07/2019;381.72;;;;;;
02/07/2019;375.43;;;;;;
01/07/2019;374.60;;;;;;
28/06/2019;367.32;;;;;;
27/06/2019;370.02;;;;;;
26/06/2019;362.20;;;;;;
25/06/2019;360.30;;;;;;
24/06/2019;371.04;;;;;;
21/06/2019;369.21;;;;;;
20/06/2019;365.21;;;;;;
19/06/2019;363.52;;;;;;
18/06/2019;357.12;;;;;;
17/06/2019;350.62;;;;;;
14/06/2019;339.73;;;;;;
13/06/2019;343.43;;;;;;
12/06/2019;345.56;;;;;;
11/06/2019;351.27;;;;;;
10/06/2019;352.01;;;;;;
07/06/2019;360.87;;;;;;
06/06/2019;357.13;;;;;;
05/06/2019;355.73;;;;;;
04/06/2019;353.40;;;;;;
03/06/2019;336.63;;;;;;
31/05/2019;343.28;;;;;;
30/05/2019;351.85;;;;;;
29/05/2019;349.19;;;;;;
28/05/2019;354.78;;;;;;
24/05/2019;354.39;;;;;;
23/05/2019;352.21;;;;;;
22/05/2019;359.73;;;;;;
21/05/2019;354.27;;;;;;
20/05/2019;348.11;;;;;;
17/05/2019;354.45;;;;;;
16/05/2019;359.31;;;;;;
15/05/2019;354.99;;;;;;
14/05/2019;345.61;;;;;;
13/05/2019;345.26;;;;;;
10/05/2019;361.04;;;;;;
09/05/2019;362.75;;;;;;
08/05/2019;364.37;;;;;;
07/05/2019;370.46;;;;;;
06/05/2019;378.67;;;;;;
03/05/2019;385.03;;;;;;
02/05/2019;379.06;;;;;;
01/05/2019;378.81;;;;;;
30/04/2019;370.54;;;;;;
29/04/2019;371.83;;;;;;
26/04/2019;374.85;;;;;;
25/04/2019;368.33;;;;;;
24/04/2019;374.23;;;;;;
23/04/2019;381.89;;;;;;
22/04/2019;377.34;;;;;;
18/04/2019;360.35;;;;;;
17/04/2019;354.74;;;;;;
16/04/2019;359.46;;;;;;
15/04/2019;348.87;;;;;;
12/04/2019;351.14;;;;;;
11/04/2019;367.65;;;;;;
10/04/2019;363.92;;;;;;
09/04/2019;364.71;;;;;;
08/04/2019;361.41;;;;;;
05/04/2019;365.49;;;;;;
04/04/2019;367.88;;;;;;
03/04/2019;369.75;;;;;;
02/04/2019;367.72;;;;;;
01/04/2019;366.96;;;;;;
29/03/2019;356.56;;;;;;
28/03/2019;354.61;;;;;;
27/03/2019;353.37;;;;;;
26/03/2019;359.97;;;;;;
25/03/2019;366.23;;;;;;
22/03/2019;361.01;;;;;;
21/03/2019;377.87;;;;;;
20/03/2019;375.22;;;;;;
19/03/2019;358.78;;;;;;
18/03/2019;363.44;;;;;;
15/03/2019;361.46;;;;;;
14/03/2019;358.82;;;;;;
13/03/2019;361.21;;;;;;
12/03/2019;356.27;;;;;;
11/03/2019;358.86;;;;;;
08/03/2019;349.60;;;;;;
07/03/2019;352.60;;;;;;
06/03/2019;359.61;;;;;;
05/03/2019;354.30;;;;;;
04/03/2019;351.04;;;;;;
01/03/2019;357.32;;;;;;
28/02/2019;358.10;;;;;;
27/02/2019;362.87;;;;;;
26/02/2019;364.97;;;;;;
25/02/2019;363.91;;;;;;
22/02/2019;363.02;;;;;;
21/02/2019;356.97;;;;;;
20/02/2019;359.91;;;;;;
19/02/2019;361.92;;;;;;
15/02/2019;356.87;;;;;;
14/02/2019;359.07;;;;;;
13/02/2019;351.77;;;;;;
12/02/2019;359.97;;;;;;
11/02/2019;345.73;;;;;;
08/02/2019;347.57;;;;;;
07/02/2019;344.71;;;;;;
06/02/2019;352.19;;;;;;
05/02/2019;355.81;;;;;;
04/02/2019;351.34;;;;;;
01/02/2019;339.85;;;;;;
31/01/2019;339.50;;;;;;
30/01/2019;340.66;;;;;;
29/01/2019;328.90;;;;;;
28/01/2019;335.66;;;;;;
25/01/2019;338.05;;;;;;
24/01/2019;326.67;;;;;;
23/01/2019;321.99;;;;;;
22/01/2019;325.16;;;;;;
18/01/2019;339.10;;;;;;
17/01/2019;353.19;;;;;;
16/01/2019;351.39;;;;;;
